code,current,name,name_short,gender,country_code,country,events,birth_country,other_sports,medal_type,year
1948404,True,BOGDANOVIC Bogdan,BOGDANOVIC B,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948405,True,DAVIDOVAC Dejan,DAVIDOVAC D,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948407,True,DOBRIC Ognjen,DOBRIC O,Male,SRB,Serbia,['Men'],Croatia,,Bronze,2024
1948408,True,GUDURIC Marko,GUDURIC M,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948411,True,JOKIC Nikola,JOKIC N,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948413,True,JOVIC Nikola,JOVIC N,Male,SRB,Serbia,['Men'],Great Britain,,Bronze,2024
1948416,True,MARINKOVIC Vanja,MARINKOVIC V,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948417,True,MICIC Vasilije,MICIC V,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948418,True,MILUTINOV Nikola,MILUTINOV N,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948420,True,PETRUSEV Fili,PETRUSEV F,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948421,True,PLAVSIC Uros,PLAVSIC U,Male,SRB,Serbia,['Men'],Serbia,,Bronze,2024
1948461,True,WAKUMA Misgana,WAKUMA M,Male,ETH,Ethiopia,"[""Men's 20km Race Walk""]",Ethiopia,,,2024
1948495,True,LAURENZANO Gabriele,LAURENZANO G,Male,ITA,Italy,['Men'],,,,2024
1948670,True,ANDERSON Yvonne,ANDERSON Y,Female,SRB,Serbia,['Women'],United States,,,2024
1948680,True,CADJO Sasa,CADJO S,Female,SRB,Serbia,['Women'],Bosnia & Herzegovina,,,2024
1948685,True,DJORDJEVIC Mina,DJORDJEVIC M,Female,SRB,Serbia,['Women'],,,,2024
1948688,True,DUGALIC Angela,DUGALIC A,Female,SRB,Serbia,['Women'],United States,,,2024
1948690,True,JANKOVIC Masa,JANKOVIC M,Female,SRB,Serbia,['Women'],Serbia,,,2024
1948694,True,JOVANOVIC Nevena,JOVANOVIC N,Female,SRB,Serbia,['Women'],Serbia,,,2024
1948698,True,KATANIC Aleksandra,KATANIC A,Female,SRB,Serbia,['Women'],,,,2024
1948702,True,KRAJISNIK Tina,KRAJISNIK T,Female,SRB,Serbia,['Women'],Bosnia & Herzegovina,,,2024
1948729,True,NOGIC Jovana,NOGIC J,Female,SRB,Serbia,['Women'],Serbia,,,2024
1948732,True,RACA Ivana,RACA I,Female,SRB,Serbia,['Women'],Cyprus,,,2024
1948735,True,SMAILBEGOVIC Nadija,SMAILBEGOVIC N,Female,SRB,Serbia,['Women'],,,,2024
1948738,True,STANKOVIC Dragana,STANKOVIC D,Female,SRB,Serbia,['Women'],Serbia,,,2024
1948785,True,BOATMAN Ellie,BOATMAN E,Female,GBR,Great Britain,['Women'],Great Britain,,,2024
1948791,True,BURTON Abi,BURTON A,Female,GBR,Great Britain,['Women'],,,,2024
1948798,True,COWELL Heather,COWELL H,Female,GBR,Great Britain,['Women'],Great Britain,Gymnastics (tumbling): World junior champion in 2013 and was a member of the British squad that won the team event at the 2014 European Championships in Portugal. She was also selected to showcase a tumbling routine at the opening ceremony of the 2014 Commonwealth Games in Glasgow (GBR).</p><p>Rugby union (15-a-side): Represented England three times and scored two tries on debut against Canada in 2021,,2024
1948799,True,CROMPTON Grace,CROMPTON G,Female,GBR,Great Britain,['Women'],Great Britain,,,2024
1948832,True,JONES Meg,JONES M,Female,GBR,Great Britain,['Women'],Great Britain,,,2024
1948834,True,JOYCE Jasmine,JOYCE J,Female,GBR,Great Britain,['Women'],Great Britain,Rugby union (15-a-side): Has represented Wales in the World Cup and Six Nations tournaments,,2024
1948838,True,KILDUNNE Ellie,KILDUNNE E,Female,GBR,Great Britain,['Women'],Great Britain,Rugby union (15-a-side): Represented England in the World Cup and Six Nations,,2024
1948860,True,NORMAN-BELL Isla,NORMAN-BELL I,Female,GBR,Great Britain,['Women'],Great Britain,"Touch football (rugby league): Represented New Zealand at the 2019 Touch World Cup in Malaysia, and played for club team New Zealand Warriors in Australia's National Rugby League Touch Premiership.</p><p>Rugby union (15-a-side): Played for Auckland Storm in the club rugby competition, the Farah Palmer Cup",,2024
1948870,True,POWELL Kayleigh,POWELL K,Female,GBR,Great Britain,['Women'],,,,2024
1948884,True,SHEKELLS Jade,SHEKELLS J,Female,GBR,Great Britain,['Women'],Great Britain,,,2024
1948891,True,THOMSON Lisa,THOMSON L,Female,GBR,Great Britain,['Women'],Great Britain,Football: She played junior football for Scottish Premier League side Heart of Midlothian,,2024
1948892,True,TORLEY Lauren,TORLEY L,Female,GBR,Great Britain,['Women'],Great Britain,Touch rugby: Represented England at the European Touch Challenge Trophy,,2024
1948894,True,UREN Emma,UREN E,Female,GBR,Great Britain,['Women'],Great Britain,Rugby union (15-a-side): Captained the England U20 team and has also played in the English Premier 15s for Saracens,,2024
1948901,True,WILSON HARDY Amy,WILSON HARDY A,Female,GBR,Great Britain,['Women'],Great Britain,"Rugby union (15-a-side): Has represented England and played for Bristol Bears, Wasps and Ealing Trailfinders in the English Premiership",,2024
1948945,True,ATANASIJEVIC Aleksandar,ATANASIJEVIC A,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948949,True,IVOVIC Marko,IVOVIC M,Male,SRB,Serbia,['Men'],Serbia,Played beach volleyball at the international level,,2024
1948950,True,JOVOVIC Nikola,JOVOVIC N,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948951,True,KAPUR Milorad,KAPUR M,Male,SRB,Serbia,['Men'],,,,2024
1948953,True,KOVACEVIC Uros,KOVACEVIC U,Male,SRB,Serbia,['Men'],Serbia,"Brother, Nikola Kovacevic (volleyball), represented Serbia at the Beijing 2008 and London 2012 Olympic Games",,2024
1948954,True,KRSMANOVIC Petar,KRSMANOVIC P,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948955,True,KUJUNDZIC Miran,KUJUNDZIC M,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948956,True,LUBURIC Drazen,LUBURIC D,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948958,True,MASULOVIC Nemanja,MASULOVIC N,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948962,True,NEDELJKOVIC Aleksandar,NEDELJKOVIC A,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948965,True,PERIC Pavle,PERIC P,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948968,True,PODRASCANIN Marko,PODRASCANIN M,Male,SRB,Serbia,['Men'],Serbia,,,2024
1948972,True,TODOROVIC Vuk,TODOROVIC V,Male,SRB,Serbia,['Men'],,,,2024
1948987,True,CABALLERO Gustavo,CABALLERO G,Male,PAR,Paraguay,['Men'],,,,2024
1949004,True,IRFANALUTHFI Rifda,IRFANALUTHFI R,Female,INA,Indonesia,"['Women', ""Women's Uneven Bars""]",Indonesia,,,2024
1949020,True,ALEKSIC Maja,ALEKSIC M,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949022,True,BOSKOVIC Tijana,BOSKOVIC T,Female,SRB,Serbia,['Women'],Bosnia & Herzegovina,,,2024
1949024,True,BUSA Bianka,BUSA B,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949026,True,DRCA Bojana,DRCA B,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949035,True,KURTAGIC Hena,KURTAGIC H,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949036,True,LAZOVIC Katarina,LAZOVIC K,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949037,True,LOZO Sara,LOZO S,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949042,True,MILENKOVIC Bojana,MILENKOVIC B,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949045,True,OGNJENOVIC Maja,OGNJENOVIC M,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949050,True,POPOVIC Silvija,POPOVIC S,Female,SRB,Serbia,['Women'],Yugoslavia,,,2024
1949051,True,POPOVIC Mina,POPOVIC M,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949054,True,STEVANOVIC Jovana,STEVANOVIC J,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949058,True,UZELAC Aleksandra,UZELAC A,Female,SRB,Serbia,['Women'],Serbia,,,2024
1949290,True,CREVAR Anja,CREVAR A,Female,SRB,Serbia,"[""Women's 200m Butterfly"", ""Women's 400m Individual Medley""]",Serbia,,,2024
1949293,True,ACIN Nikola,ACIN N,Male,SRB,Serbia,"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",Serbia,,,2024
1949294,True,BARNA Andrej,BARNA A,Male,SRB,Serbia,"[""Men's 100m Freestyle"", ""Men's 4 x 100m Freestyle Relay"", ""Men's 50m Freestyle""]",Serbia,,,2024
1949295,True,CVETKOV Justin,CVETKOV J,Male,SRB,Serbia,"[""Men's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",Serbia,,,2024
1949301,True,STJEPANOVIC Velimir,STJEPANOVIC V,Male,SRB,Serbia,"[""Men's 100m Freestyle"", ""Men's 200m Freestyle"", ""Men's 4 x 100m Freestyle Relay""]",UA Emirates,,,2024
1949404,True,PIE Bernardo,PIE B,Male,DOM,Dominican Republic,['Men -68kg'],Dominican Republic,,,2024
1949477,True,SAM Olamide,SAM O,Female,SLE,Sierra Leone,"[""Women's 50m Freestyle""]",,,,2024
1949536,True,LUKMINAS Tomas,LUKMINAS T,Male,LTU,Lithuania,"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",Lithuania,,,2024
1949540,True,MEILUTYTE Ruta,MEILUTYTE R,Female,LTU,Lithuania,"[""Women's 100m Breaststroke""]",Lithuania,,,2024
1949642,True,NAVIKONIS Tomas,NAVIKONIS T,Male,LTU,Lithuania,"[""Men's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",Lithuania,,,2024
1949650,True,ANDRE Angelica,ANDRE A,Female,POR,Portugal,"[""Women's 10km""]",Portugal,"Swimming: Represented Portugal at the 2015 European Short Course Championships, finishing 31st in the 400m freestyle",,2024
1949652,True,REBELO Camila,REBELO C,Female,POR,Portugal,"[""Women's 200m Backstroke""]",Portugal,,,2024
1949654,True,MATOS RIBEIRO Diogo,MATOS RIBEIRO D,Male,POR,Portugal,"[""Men's 100m Butterfly"", ""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",Portugal,,,2024
1949669,True,NASCIMENTO Miguel,NASCIMENTO M,Male,POR,Portugal,"[""Men's 50m Freestyle""]",Portugal,,,2024
1949673,True,RAPSYS Danas,RAPSYS D,Male,LTU,Lithuania,"[""Men's 100m Freestyle"", ""Men's 200m Freestyle"", ""Men's 400m Freestyle"", ""Men's 4 x 200m Freestyle Relay""]",Lithuania,,,2024
1949727,True,SAVICKAS Aleksas,SAVICKAS A,Male,LTU,Lithuania,"[""Men's 200m Breaststroke""]",Lithuania,,,2024
1949731,True,SIDLAUSKAS Andrius,SIDLAUSKAS A,Male,LTU,Lithuania,"[""Men's 100m Breaststroke"", ""Men's 4 x 200m Freestyle Relay""]",Lithuania,,,2024
1949732,True,COSTA Joao,COSTA J,Male,POR,Portugal,"[""Men's 100m Backstroke""]",Portugal,,,2024
1949741,True,ECSEKI Nandor,ECSEKI N,Male,HUN,Hungary,['Mixed Doubles'],,,,2024
1949770,True,MADARASZ Dora,MADARASZ D,Female,HUN,Hungary,['Mixed Doubles'],Hungary,,,2024
1949775,True,TETEREVKOVA Kotryna,TETEREVKOVA K,Female,LTU,Lithuania,"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke""]",Lithuania,,,2024
1949777,True,MANE Bubacar,MANE B,Male,GBS,Guinea-Bissau,['Men +100 kg'],France,"He used to play rugby, and he competed in Capoeira (Brazilian martial art)",,2024
1949792,True,POTA Georgina,POTA G,Female,HUN,Hungary,"[""Women's Singles""]",Hungary,,,2024
1949808,True,CARMONA Maria,CARMONA M,Female,NCA,Nicaragua,"[""Women's 100m""]",Nicaragua,,,2024
1949811,True,MONTES de OCA Angel,MONTES de OCA A,Male,DOM,Dominican Republic,['Men'],Dominican Republic,,,2024
1949834,True,HANFFOU Sarah,HANFFOU S,Female,CMR,Cameroon,"[""Women's Singles""]",France,,,2024
1949840,True,MARENCO Izayana,MARENCO I,Female,NCA,Nicaragua,['Women +78 kg'],Nicaragua,,,2024
1949859,True,PETROVAS Andrius,PETROVAS A,Male,LTU,Lithuania,['Jumping Individual'],,,,2024
1949860,True,NDONG OBAMA Higinio,NDONG OBAMA H,Male,GEQ,Equatorial Guinea,"[""Men's 50m Freestyle""]",,,,2024
1949900,True,NGUICHIE KAMSEU KAMOGNE G. Arm,NGUICHIE KAMSEU K,Male,CMR,Cameroon,"[""Men's 100m Freestyle""]",,,,2024
1949932,True,MEDINA VENTURA Anabel,MEDINA VENTURA A,Female,DOM,Dominican Republic,['4 x 400m Relay Mixed'],,,,2024
1949934,True,SCHUTZMEIER Maria Victoria,SCHUTZMEIER MV,Female,NCA,Nicaragua,"[""Women's 100m Butterfly""]",Germany,,,2024
1949941,True,HERNANDEZ Gerald,HERNANDEZ G,Male,NCA,Nicaragua,"[""Men's 200m Butterfly""]",,,,2024
1949942,True,BOESL Enrique,BOESL E,Male,DOM,Dominican Republic,['Men'],Germany,,,2024
1949944,True,NGUELO'O MABEU Grace Manuela,NGUELO'O MABEU G,Female,CMR,Cameroon,"[""Women's 50m Freestyle""]",,,,2024
1949989,True,GONZALEZ JARQUIN Evidelia,GONZALEZ JARQUIN E,Female,NCA,Nicaragua,"[""Women's Single Sculls""]",Nicaragua,,,2024
1949992,True,MESSINA Fabian,MESSINA F,Male,DOM,Dominican Republic,['Men'],Germany,,,2024
1950037,True,RESANO Candelaria,RESANO C,Female,NCA,Nicaragua,['Women'],Nicaragua,,,2024
1950052,True,LOPEZ PAVON Mariel Jose,LOPEZ PAVON MJ,Female,NCA,Nicaragua,['10m Air Rifle Women'],Nicaragua,,,2024
1950058,True,de la CRUZ Omar,de la CRUZ O,Male,DOM,Dominican Republic,['Men'],Spain,,,2024
1950067,True,NISBETT Troy,NISBETT T,Male,SKN,St Kitts and Nevis,"[""Men's 50m Freestyle""]",,,,2024
1950071,True,BAEZ Josue,BAEZ J,Male,DOM,Dominican Republic,['Men'],,,,2024
1950078,True,CHALA Vanessa,CHALA V,Female,ECU,Ecuador,['Women -78 kg'],Ecuador,,,2024
1950099,True,TESFU Dolshi,TESFU D,Female,ERI,Eritrea,"[""Women's Marathon""]",Eritrea,,,2024
1950102,True,LEMAIRE Nelson,LEMAIRE N,Male,DOM,Dominican Republic,['Men'],Belgium,,,2024
1950104,True,ESTEBAN Maxine Isabel,ESTEBAN MI,Female,CIV,Côte d'Ivoire,"[""Women's Foil Individual""]",,,,2024
1950107,True,LORENZO Nowend,LORENZO N,Male,DOM,Dominican Republic,['Men'],Dominican Republic,,,2024
1950119,True,NUNEZ Rafael,NUNEZ R,Male,DOM,Dominican Republic,['Men'],Dominican Republic,,,2024
1950120,True,GONZALEZ Jose,GONZALEZ J,Male,DOM,Dominican Republic,"[""Men's 100m"", ""Men's 200m""]",Dominican Republic,,,2024
1950128,True,JUNGBAUER Thomas,JUNGBAUER T,Male,DOM,Dominican Republic,['Men'],Dominican Republic,,,2024
1950131,True,VALDEZ Xavier,VALDEZ X,Male,DOM,Dominican Republic,['Men'],United States,,,2024
1950256,True,ABIAN Pablo,ABIAN P,Male,ESP,Spain,"[""Men's Singles""]",Spain,,,2024
1950258,True,MARIN Carolina,MARIN C,Female,ESP,Spain,"[""Women's Singles""]",Spain,,,2024
1950281,True,PARRA VERGARA Diego Santiago Andres,PARRA VERGARA DSA,Male,CHI,Chile,['10m Air Pistol Men'],Chile,,,2024
1950301,True,DUFFY Colin,DUFFY C,Male,USA,United States,"[""Men's Boulder & Lead""]",United States,,,2024
1950302,True,GROSSMAN Natalia,GROSSMAN N,Female,USA,United States,"[""Women's Boulder & Lead""]",United States,,,2024
1950303,True,GRUPPER Jesse,GRUPPER J,Male,USA,United States,"[""Men's Boulder & Lead""]",United States,,,2024
1950304,True,HAMMER Zach,HAMMER Z,Male,USA,United States,"[""Men's Speed""]",United States,,,2024
1950305,True,HUNT Emma,HUNT E,Female,USA,United States,"[""Women's Speed""]",United States,,,2024
1950306,True,KELLY Piper,KELLY P,Female,USA,United States,"[""Women's Speed""]",United States,,,2024
1950307,True,RABOUTOU Brooke,RABOUTOU B,Female,USA,United States,"[""Women's Boulder & Lead""]",United States,,Silver,2024
1950309,True,WATSON Sam,WATSON S,Male,USA,United States,"[""Men's Speed""]",United States,,Bronze,2024
1950366,True,BARROWS Ian,BARROWS I,Male,USA,United States,"[""Men's Skiff""]","Virgin Islands, US",,Bronze,2024
1950367,True,EDEGRAN Markus,EDEGRAN M,Male,USA,United States,"[""Men's Kite""]",United States,,,2024
1950379,True,DALLMAN-WEISS Lara,DALLMAN-WEISS L,Female,USA,United States,['Mixed Dinghy'],United States,,,2024
1950381,True,HENKEN Hans,HENKEN H,Male,USA,United States,"[""Men's Skiff""]",United States,,Bronze,2024
1950383,True,LIEBENBERG David,LIEBENBERG D,Male,USA,United States,['Mixed Multihull'],United States,,,2024
1950384,True,LYONS Noah,LYONS N,Male,USA,United States,"[""Men's Windsurfing""]",United States,,,2024
1950387,True,McNAY Stu,McNAY S,Male,USA,United States,['Mixed Dinghy'],United States,,,2024
1950389,True,MOROZ Daniela,MOROZ D,Female,USA,United States,"[""Women's Kite""]",United States,,,2024
1950391,True,NEWBERRY MOORE Sarah,NEWBERRY MOORE S,Female,USA,United States,['Mixed Multihull'],United States,,,2024
1950396,True,REINEKE Erika,REINEKE E,Female,USA,United States,"[""Women's Dinghy""]",United States,,,2024
1950397,True,ROBLE Stephanie,ROBLE S,Female,USA,United States,"[""Women's Skiff""]",United States,,,2024
1950401,True,SHEA Maggie,SHEA M,Female,USA,United States,"[""Women's Skiff""]",United States,,,2024
1950403,True,STATER Dominique,STATER D,Female,USA,United States,"[""Women's Windsurfing""]",United States,,,2024
1950454,True,SOPPI MBELLA Richelle Anita,SOPPI MBELLA RA,Female,CMR,Cameroon,['Women +78 kg'],Cameroon,,,2024
1950485,True,CANETT Kayla,CANETT K,Female,USA,United States,['Women'],United States,Rugby union (15-a-side): Represented USA at the 2017 Women's World Cup in Ireland,Bronze,2024
1950487,True,DOYLE Lauren,DOYLE L,Female,USA,United States,['Women'],United States,,Bronze,2024
1950494,True,KELTER Alev,KELTER A,Female,USA,United States,['Women'],United States,Ice hockey: Was captain of the US women's U18 ice hockey team that won gold at the 2009 U18 Women's World Championship and was part of the wider squad vying for berths at the Sochi 2014 Olympic Winter Games.</p><p>Football: Played for the University of Wisconsin-Madison and was selected for USA's U14 Olympic development program.</p><p>Rugby Union (15-a-side): Represented the USA at the 2021 World Cup in New Zealand (held in 2022) and 2017 Rugby World Cup in Ireland. She also played for English club Saracens in 2022,Bronze,2024
1950495,True,KIRSHE Kristi,KIRSHE K,Female,USA,United States,['Women'],United States,"Football: She played NCAA Division III football for Williams College. She left as the university's all-time leader in career goals (43) and goals scored in a single season (18), and earned All-American honours on two occasions",Bronze,2024
1950496,True,LEVY Sarah,LEVY S,Female,USA,United States,['Women'],South Africa,"Football: Played at the 2010 Maccabi Games in Omaha, NE, USA and again in 2012 in Dallas, TX, USA",Bronze,2024
1950498,True,MAHER Ilona,MAHER I,Female,USA,United States,['Women'],United States,"Rugby union (15-a-side): Has represented the Women's Eagles, making her debut against Canada in November 2021",Bronze,2024
1950499,True,OLSEN Alena,OLSEN A,Female,USA,United States,['Women'],United States,,Bronze,2024
1950500,True,RAMSEY Ariana,RAMSEY A,Female,USA,United States,['Women'],United States,"Cheerleading: Competed in the Cheerleading World Championships.</p><p>Athletics: Was a promising track and field athlete and qualified for the Penn Relays, but opted not to compete",Bronze,2024
1950501,True,ROVETTI Steph,ROVETTI S,Female,USA,United States,['Women'],United States,Basketball: Was a member of the Bingham Young University team that made the final 16 in the NCAA Tournament in 2013/14 season.</p><p>Athletics: Was named Runner of the Year in the state of Nevada in 2008,Bronze,2024
1950502,True,SEDRICK Alex,SEDRICK A,Female,USA,United States,['Women'],United States,,Bronze,2024
1950504,True,SULLIVAN Sammy,SULLIVAN S,Female,USA,United States,['Women'],United States,,Bronze,2024
1950505,True,TAPPER Naya,TAPPER N,Female,USA,United States,['Women'],United States,Rugby union (15-a-side): Represented USA at the 2017 World Cup in Ireland,Bronze,2024
1950527,True,BAKER Perry,BAKER P,Male,USA,United States,['Men'],United States,American football: Played American football at Fairmont State University and in the Arena Football League with Pittsburgh Power,,2024
1950528,True,BIZER Orrin,BIZER O,Male,USA,United States,['Men'],United States,,,2024
1950532,True,CHANNEL Adam,CHANNEL A,Male,USA,United States,['Men'],,,,2024
1950534,True,CUMMINGS Aaron,CUMMINGS A,Male,USA,United States,['Men'],United States,Rugby union (15-a-side): Played for the Dallas Jackals in Major League Rugby,,2024
1950536,True,ESDALE Malacchi,ESDALE M,Male,USA,United States,['Men'],United States,Rugby union (15-a-side): Played for the Houston SabreCats in Major League Rugby,,2024
1950538,True,FUALA'AU Naima,FUALA'AU N,Male,USA,United States,['Men'],United States,Rugby union (15-a-side): Played with San Diego Legion in Major League Rugby,,2024
1950539,True,HUGHES Madison,HUGHES M,Male,USA,United States,['Men'],Great Britain,"Rugby union (15-a-side): Has represented USA, making his debut in 2016 against Romania. He also previously represented England at U16 level, and has played the sport for Dartmouth College (Hanover, NH, USA)",,2024
1950541,True,LACAMP Lucas,LACAMP L,Male,USA,United States,['Men'],"Hong Kong, China",Rugby union (15-a-side): Represented Hong Kong at the 2019 World Rugby U20 Trophy tournament in Brazil,,2024
1950549,True,TOMASIN Steve,TOMASIN S,Male,USA,United States,['Men'],United States,Rugby union (15-a-side): Represented USA in two internationals,,2024
1950551,True,TUPUOLA Marcus,TUPUOLA M,Male,USA,United States,['Men'],United States,,,2024
1950552,True,UNUFE Maka,UNUFE M,Male,USA,United States,['Men'],United States,,,2024
1950553,True,VI Pita,VI P,Male,USA,United States,['Men'],United States,"American football: Played collegiately at the University of San Mateo (CA, USA)",,2024
1950556,True,WILLIAMS Kevon,WILLIAMS K,Male,USA,United States,['Men'],United States,,,2024
1950562,True,NAZLYMOV Tatiana,NAZLYMOV T,Female,USA,United States,"[""Women's Sabre Individual"", ""Women's Sabre Team""]",United States,Equestrian: Competed at Interscholastic Equestrian Association event in 2017,,2024
1950570,True,CEBULA Anne,CEBULA A,Female,USA,United States,"[""Women's Épée Individual"", ""Women's Épée Team""]",United States,,,2024
1950571,True,CHAMBERLAIN Maia,CHAMBERLAIN M,Female,USA,United States,"[""Women's Sabre Team""]",,,,2024
1950572,True,CHAMLEY-WATSON Miles,CHAMLEY-WATSON M,Male,USA,United States,"[""Men's Foil Team""]",,,,2024
1950581,True,DERSHWITZ Eli,DERSHWITZ E,Male,USA,United States,"[""Men's Sabre Individual"", ""Men's Sabre Team""]",United States,,,2024
1950583,True,DOLEGIEWICZ Fili,DOLEGIEWICZ F,Male,USA,United States,"[""Men's Sabre Team""]",,,,2024
1950584,True,DUBROVICH Jacqueline,DUBROVICH J,Female,USA,United States,"[""Women's Foil Individual"", ""Women's Foil Team""]",United States,,Gold,2024
1950593,True,GUZZI VINCENTI Margherita,GUZZI VINCENTI M,Female,USA,United States,"[""Women's Épée Individual"", ""Women's Épée Team""]",Italy,,,2024
1950597,True,HEATHCOCK Colin,HEATHCOCK C,Male,USA,United States,"[""Men's Sabre Individual"", ""Men's Sabre Team""]",China,,,2024
1950598,True,HOLMES Katharine,HOLMES K,Female,USA,United States,"[""Women's Épée Team""]",,,,2024
1950600,True,HUSISIAN Hadley,HUSISIAN H,Female,USA,United States,"[""Women's Épée Individual"", ""Women's Épée Team""]",United States,,,2024
1950602,True,ITKIN Nick,ITKIN N,Male,USA,United States,"[""Men's Foil Individual"", ""Men's Foil Team""]",United States,,Bronze,2024
1950611,True,KIEFER Lee,KIEFER L,Female,USA,United States,"[""Women's Foil Individual"", ""Women's Foil Team""]",United States,,Gold,2024
1950611,True,KIEFER Lee,KIEFER L,Female,USA,United States,"[""Women's Foil Individual"", ""Women's Foil Team""]",United States,,Gold,2024
